"ID","SexEstimate","BirthYear","MumID"
 6606, 1, 2015,
 6607, 0, 2015,
 6608, 0, 2015,
 6609, 1, 2015,
 6610, 0, 2015,
 6611, 1, 2015,
 6612, 1, 2015,
 6613, 1, 2015,
 6614, 1, 2015,
 6615, 0, 2015,
 6616, 1, 2015,
 6617, 1, 2015,
 6618, 0, 2015,
 6619, 1, 2015,
 6620, 0, 2015,
 6621, 1, 2015,
 6622, 1, 2015,
 6623, 1, 2015,
 6624, 0, 2015,
 6625, 0, 2015,
 6626, 1, 2015,
 6627, 1, 2015,
 6628, 0, 2015,
 6629, 0, 2015,
 6630, 1, 2016,
 6631, 1, 2015,
 6632, 0, 2015,
 6633, 1, 2015,
 6634, 0, 2015,
 6635, 1, 2015,
 6636, 0, 2015,
 6637, 1, 2015,
 6638, 1, 2015,
 6639, 0, 2016,
 6640, 0, 2015,
 6641, 0, 2015,
 6642, 1, 2015,
 6643, 0, 2015,
 6644, 0, 2015,
 6645, 1, 2016,
 6646, 0, 2015,
 6647, 0, 2015,
 6648, 1, 2015,
 6649, 1, 2015,
 6650, 1, 2016,
 6651, 1, 2015,
 6652, 0, 2015,
 6653, 1, 2015,
 6654, 1, 2016,
 6655, 1, 2015,
 6656, 0, 2015,
 6657, 0, 2015,
 6658, 0, 2016,
 6659, 0, 2015,
 6660, 0, 2015,
 6661, 1, 2016,
 6662, 0, 2016,
 6663, 0, 2016,
 6664, 1, 2016, 6168
 6665, 0, 2016,
 6666, 1, 2016,
 6667, 0, 2015,
 6668, 1, 2016,
 6669, 0, 2015,
 6670, 0, 2015,
 6671, 1, 2016,
 6672, 0, 2015,
 6673, 0, 2015,
 6674, 1, 2016, 3698
 6675, 0, 2016,
 6676, 1, 2016,
 6677, 1, 2016,
 6678, 1, 2016,
 6679, 1, 2015,
 6680, 0, 2015,
 6681, 1, 2015,
 6682, 1, 2015,
 6683, 1, 2015,
 6684, 1, 2015,
 6685, 1, 2015,
 6686, 1, 2015,
 6687, 1, 2015,
 6688, 0, 2016,
 6689, 1, 2016,
 6690, 0, 2016,
 6691, 1, 2016,
 6692, 1, 2016,
 6693, 0, 2016,
 6694, 1, 2016,
 6695, 0, 2016,
 6696, 0, 2016,
 6697, 1, 2016,
 6698, 1, 2016,
 6699, 0, 2017,
 6700, 0, 2016,
 6701, 1, 2016,
 6702, 0, 2016,
 6703, 0, 2016,
 6704, 0, 2016,
 6705, 0, 2016,
 6706, 1, 2016,
 6707, 0, 2016,
 6708, 1, 2016,
 6709, 1, 2016,
 6710, 1, 2016,
 6711, 1, 2016,
 6712, 1, 2016,
 6713, 1, 2016,
 6714, 1, 2016,
 6715, 0, 2016,
 6716,, 2016,
 6717,, 2016,
 6718,, 2016,
 6719, 1, 2016,
 6720, 1, 2016,
 6721, 1, 2016,
 6722, 0, 2016,
 6723, 0, 2016,
 6724, 0, 2016,
 6725, 1, 2016,
 6726, 1, 2016,
 6727, 0, 2016,
 6728, 1, 2016,
 6729, 0, 2016,
 6730, 1, 2017, 5465
 6731, 1, 2017,
 6732, 1, 2017,
 6733, 0, 2017, 6028
 6734, 1, 2017, 5452
 6735, 0, 2016,
 6736, 1, 2017,
 6737, 0, 2016,
 6738, 0, 2017, 6068
 6739, 1, 2017, 5838
 6740, 0, 2016,
 6741, 1, 2017, 6139
 6742, 1, 2017, 3462
 6743, 0, 2017, 5683
 6744, 0, 2016,
 6745, 1, 2017, 6215
 6746, 1, 2017, 5833
 6747, 1, 2017,
 6748, 0, 2017, 5635
 6749, 1, 2017, 5589
 6750, 1, 2017, 6554
 6751, 1, 2017, 5634
 6752, 0, 2017, 5641
 6753, 1, 2017, 6048
 6754, 0, 2017, 3595
 6755, 1, 2017, 6551
 6756, 1, 2017, 5749
 6757, 0, 2017, 6214
 6758, 1, 2017, 6656
 6759, 1, 2017, 6185
 6760, 1, 2016,
 6761, 1, 2016,
 6762, 1, 2016,
 6763, 1, 2017, 6272
 6764, 0, 2017, 5514
 6765, 0, 2017, 6009
 6766, 0, 2017, 6652
 6767, 0, 2017, 6378
 6768, 1, 2017, 6378
 6769, 0, 2017, 5549
 6770, 1, 2017, 5511
 6771, 0, 2017, 6036
 6772, 1, 2017, 5901
 6773, 0, 2016,
 6774, 1, 2017, 6377
 6775, 1, 2017, 5465
 6776, 1, 2017, 6036
 6777, 1, 2017, 6034
 6778, 0, 2017, 6061
 6779, 0, 2017, 5644
 6780, 0, 2017, 5845
 6781, 1, 2017, 6657
 6782, 1, 2017, 5634
 6783, 0, 2017, 4861
 6784, 0, 2017, 5634
 6785, 1, 2016,
 6786, 1, 2017, 6169
 6787, 0, 2017, 4965
 6788, 1, 2016,
 6789, 0, 2016,
 6790, 1, 2016,
 6791, 0, 2016,
 6792, 1, 2016,
 6793, 0, 2016,
 6794, 1, 2016,
 6795, 0, 2016,
 6796, 0, 2016,
 6797, 1, 2016,
 6798, 0, 2017,
 6799, 0, 2016,
 6800, 1, 2016,
 6801, 0, 2017,
 6802, 0, 2016,
 6803, 1, 2016,
 6804, 0, 2016,
 6805, 1, 2016,
 6806, 1, 2016,
 6807, 0, 2016,
 6808, 0, 2016,
 6809, 1, 2016,
 6810, 0, 2016,
 6811, 1, 2017,
 6812, 1, 2017,
 6813, 1, 2017,
 6814, 0, 2017,
 6815, 1, 2016,
 6816,, 2016,
 6817, 0, 2016,
 6818, 1, 2016,
 6819, 1, 2016,
 6820, 1, 2016,
 6821, 1, 2016,
 6822, 0, 2016,
 6823, 1, 2016,
 6824, 1, 2016,
 6825, 1, 2016,
 6826, 1, 2016,
 6827, 0, 2016,
 6828, 0, 2017,
 6829, 1, 2016,
 6831, 1, 2017,
 6832, 1, 2017,
 6833, 0, 2017, 6034
 6834, 1, 2017,
 6835, 1, 2017, 5543
 6836, 0, 2017,
 6837, 0, 2017,
 6838, 0, 2017,
 6839, 1, 2017,
 6840, 0, 2017,
 6841, 1, 2017,
 6842, 0, 2017,
 6843, 0, 2017,
 6844, 1, 2017,
 6845, 0, 2018, 6064
 6846, 0, 2017,
 6847, 0, 2017,
 6848, 1, 2017,
 6849, 0, 2017,
 6850, 1, 2017,
 6851, 0, 2018, 6195
 6852, 0, 2017,
 6853, 0, 2017,
 6854, 1, 2018, 6139
 6855, 1, 2018, 6036
 6856, 0, 2018, 6187
 6857, 1, 2018,
 6858, 1, 2018, 6377
 6859, 1, 2018,
 6860, 1, 2018,
 6861, 0, 2018,
 6862, 1, 2017,
 6863, 1, 2018, 6669
 6864, 1, 2017,
 6865, 1, 2018, 6211
 6866, 1, 2018,
 6867, 1, 2018,
 6868, 1, 2018,
 6869, 0, 2018,
 6870, 1, 2018,
 6871, 1, 2018,
 6872, 0, 2017,
 6873, 0, 2017,
 6874, 0, 2018,
 6875, 0, 2017,
 6876, 0, 2018,
 6877, 1, 2018,
 6878, 1, 2018,
 6879, 0, 2018,
 6880, 1, 2018, 6064
 6881, 0, 2018,
 6882, 0, 2018, 6551
 6883, 0, 2018, 6044
 6884, 1, 2017,
 6885, 1, 2018, 6061
 6886, 1, 2018, 6554
 6887, 1, 2017,
 6888, 0, 2017,
 6889, 1, 2018,
 6890, 1, 2018, 6693
 6891, 0, 2018, 6139
 6892, 1, 2018,
 6893, 1, 2018, 5901
 6894, 1, 2018,
 6895, 1, 2017,
 6896, 1, 2018, 6159
 6897, 1, 2017,
 6898, 1, 2018, 5545
 6899, 1, 2018, 6667
 6900, 1, 2017,
 6901, 0, 2018, 6215
 6902, 0, 2017,
 6903, 1, 2018, 6229
 6904, 0, 2017,
 6905, 0, 2018, 6028
 6906, 1, 2018,
 6907, 0, 2018, 6657
 6908, 1, 2017,
 6909, 0, 2017,
 6910, 1, 2018, 6034
 6911, 1, 2018, 5644
 6912, 1, 2018, 6048
 6913, 1, 2018, 5521
 6914, 1, 2018, 6143
 6915, 0, 2018, 5901
 6916, 0, 2018, 6670
 6917, 0, 2017,
 6918, 1, 2018, 6036
 6919, 0, 2018, 6036
 6920, 0, 2018, 6187
 6921, 1, 2018, 6652
 6922, 0, 2018, 6068
 6923, 1, 2018, 5823
 6924, 0, 2018, 6229
 6925, 0, 2017,
 6926, 0, 2018, 6673
 6927, 1, 2018, 5549
 6928,, 2017,
 6929,, 2017,
 6930,, 2017,
 6931,, 2017,
 6932,, 2017,
 6933,, 2017,
 6934,, 2017,
 6935,, 2017,
 6936,, 2017,
 6937,, 2017,
 6938,, 2017,
 6939,, 2017,
 6940,, 2017,
 6941,, 2017,
 6942,, 2017,
 6943,, 2017,
 6944,, 2017,
 6945,, 2017,
 6946,, 2017,
 6947,, 2017,
 6948,, 2017,
 6949,, 2017,
 6950,, 2017,
 6951,, 2018,
 6952,, 2017,
 6953,, 2017,
 6954,, 2017,
 6955,, 2017,
 6956,, 2017,
 6957,, 2018,
 6958,, 2017,
 6959,, 2017,
 6960,, 2017,
 6961,, 2017,
 6962,, 2017,
 6963,, 2017,
 6964,, 2017,
 6965,, 2017,
 6966,, 2017,
 6967,, 2017,
 6968,, 2017,
 6969,, 2017,
 6970,, 2017,
 6971,, 2017,
 6972,, 2017,
 6973,, 2017,
 6974, 1, 2018,
 6975, 1, 2018,
 6976, 0, 2018,
 6977, 1, 2018,
 6978, 0, 2018,
 6979, 0, 2018,
 6980, 1, 2018,
 6981, 1, 2018,
 6982, 0, 2018,
 6983, 1, 2018,
 6984, 1, 2018,
 6985, 0, 2018,
 6986, 0, 2018,
 6987, 1, 2018,
 6988, 1, 2018,
 6989, 1, 2018,
 6990, 1, 2018,
 6991, 0, 2018,
 6992, 0, 2018,
 6993, 1, 2018,
 6994, 1, 2018,
 6995, 0, 2018,
 6996, 1, 2018,
 6997, 1, 2018,
 6998, 0, 2018,
 6999, 0, 2018,
 7000, 1, 2018,
 7001, 0, 2018,
 7002, 0, 2018,
 7003, 0, 2018,
 7004, 1, 2018,
 7005, 1, 2018,
 7006, 1, 2018,
 7007, 1, 2018,
 7008, 0, 2018,
 7009, 0, 2018,
 7010, 1, 2018,
 7011, 1, 2018,
 7012, 1, 2018,
 7013, 1, 2018,
 7014, 1, 2018,
 7015, 0, 2018,
 7016, 1, 2018,
 7017, 1, 2018,
 7018, 0, 2018,
 7019, 1, 2018,
 7020, 1, 2018,
 7021, 0, 2018,
 7022, 0, 2018,
 7023, 1, 2018,
 7024, 0, 2018,
 7025, 0, 2018,
 7026, 1, 2018,
 7027, 1, 2018,
 7028, 1, 2018,
 7029, 0, 2018,
 7030, 1, 2018,
 7031, 0, 2018,
 7032, 0, 2018,
 7033, 1, 2018,
 7034, 0, 2018,
 7035, 1, 2018,
 7036, 1, 2018,
 7037, 1, 2018,
 7038, 1, 2018,
 7039, 1, 2018,
 7040, 0, 2018,
 7041, 1, 2018,
 7042, 1, 2018,
 7043, 0, 2015,
 7044, 0, 2015,
 7045, 0, 2015,
 7046, 1, 2015,
 7047, 0, 2015,
 7048, 0, 2015,
 7049, 0, 2015,
 7050, 0, 2015,
 7051, 1, 2015,
 7052, 1, 2015,
 7053, 0, 2015,
 7054, 1, 2015,
 7055, 1, 2015,
 7056, 0, 2015,
 7057, 1, 2015,
 7058, 0, 2015,
 7061, 0, 2015,
 7062, 0, 2015,
 7063, 1, 2015,
 7064, 1, 2015,
 7065, 1, 2015,
 7066, 1, 2015,
 7067, 0, 2015,
 7068, 1, 2018,
 7069, 1, 2018,
 7070, 1, 2018,
 7071, 1, 2018,
 7072, 0, 2018,
 7073, 0, 2018,
 7074, 1, 2018,
 7075, 1, 2018,
 7076, 0, 2018,
 7077, 0, 2018,
 7078, 0, 2018,
 7079, 0, 2018,
 7080, 1, 2018,
 7081, 1, 2018,
 7082, 0, 2018,
 7083, 0, 2018,
 7084, 1, 2018,
 7085, 0, 2018,
 7086, 0, 2018,
 7087, 0, 2018,
 7088, 0, 2018,
 7089, 1, 2018,
 7090, 0, 2018,
 7091, 0, 2018,
 7093, 0, 2018,
 7094, 0, 2018,
 7095, 1, 2019, 6377
 7096, 0, 2018,
 7097, 1, 2018,
 7098, 1, 2019, 6044
 7099, 0, 2018,
 7100, 0, 2018,
 7101, 1, 2018,
 7102, 1, 2018,
 7103, 0, 2018,
 7104, 0, 2018,
 7105, 1, 2019,
 7106, 0, 2019,
 7107, 1, 2019,
 7108, 1, 2019,
 7109, 0, 2018,
 7110, 0, 2018,
 7111, 0, 2019,
 7112, 1, 2019,
 7113, 0, 2019,
 7114, 1, 2019,
 7115, 1, 2019,
 7116, 0, 2019,
 7117, 0, 2019,
 7118, 0, 2019,
 7119, 0, 2019,
 7120, 1, 2019,
 7121, 1, 2019,
 7122, 1, 2019,
 7123, 0, 2019,
 7124, 1, 2019,
 7125, 1, 2019,
 7126, 1, 2019,
 7127, 0, 2019,
 7128, 1, 2019,
 7129, 0, 2019,
 7130, 0, 2019,
 7131, 1, 2019,
 7132, 0, 2019,
 7133, 1, 2019,
 7134, 1, 2019,
 7135, 1, 2019,
 7136, 0, 2019,
 7137, 0, 2019,
 7138, 0, 2019,
 7139, 0, 2019,
 7140, 1, 2020, 5543
 7141, 1, 2019,
 7142, 1, 2019,
 7143, 1, 2019,
 7144, 1, 2019,
 7145, 1, 2020,
 7146, 0, 2020,
 7147, 1, 2020,
 7148, 0, 2020,
 7149, 1, 2020,
 7150, 0, 2020,
 7151, 0, 2020,
 7152, 0, 2020,
 7153, 0, 2021,
 7154, 1, 2021,
 7155, 1, 2020,
 7156, 0, 2020,
 7157, 1, 2020,
 7158, 1, 2020,
 7159, 1, 2020,
 7160, 1, 2021,
 7161, 0, 2020,
 7162, 1, 2020,
 7163, 0, 2020,
 7164, 1, 2020,
 7165, 0, 2020,
 7166, 0, 2020,
 7167, 1, 2020,
 7168, 0, 2020,
 7169, 1, 2020,
 7170, 0, 2020,
 7171, 1, 2020,
 7172, 1, 2020,
 7173, 1, 2020,
 7174, 1, 2020,
 7175, 1, 2020,
 7176, 1, 2021, 6670
 7177, 1, 2020,
 7178, 0, 2021, 7118
 7179, 1, 2020,
 7180, 0, 2020,
 7181, 0, 2020,
 7182, 0, 2020,
 7183, 0, 2020,
 7184, 0, 2020,
 7185, 0, 2020,
 7186, 0, 2021, 6568
 7187, 0, 2020,
 7188, 1, 2021,
 7189, 1, 2020,
 7190, 1, 2020,
 7191, 0, 2021, 7093
 7192, 0, 2021, 6550
 7193, 1, 2021, 6704
 7194, 0, 2021, 7091
 7195, 1, 2021, 7091
 7196, 0, 2021, 6920
 7197, 1, 2020,
 7198, 1, 2021,
 7199, 1, 2021, 6644
 7200, 0, 2020,
 7201, 0, 2020,
 7202, 0, 2021, 6044
 7203, 1, 2021, 6656
 7204, 1, 2020,
 7205, 1, 2021, 7096
 7206, 0, 2020,
 7207, 1, 2020,
 7208, 1, 2021, 6028
 7209, 1, 2021, 7146
 7210, 1, 2021, 6186
 7211, 0, 2021, 5657
 7212, 1, 2021, 6187
 7213, 1, 2020,
 7214, 0, 2020,
 7215, 1, 2021, 6909
 7216,, 2020,
 7217,, 2020,
 7218, 1, 2021,
 7219, 1, 2021,
 7220, 0, 2021,
 7221, 0, 2021,
 7222, 0, 2021,
 7223, 1, 2021,
 7224, 1, 2021,
 7225, 1, 2021,
 7226, 1, 2021,
 7227, 1, 2021,
 7228, 1, 2021,
 7229, 1, 2021,
 7230, 0, 2021,
 7231, 1, 2021,
 7232, 1, 2022,
 7233, 1, 2021,
 7234, 0, 2021,
 7235, 1, 2021,
 7236, 0, 2021,
 7237, 0, 2021,
 7238, 1, 2021,
 7239, 0, 2021,
 7240, 1, 2022, 6554
 7241, 1, 2022, 6554
 7242, 0, 2021,
 7243, 0, 2021,
 7244, 1, 2021,
 7245, 1, 2022,
 7246, 0, 2021,
 7247, 1, 2021,
 7248, 1, 2021,
 7249, 1, 2021,
 7250,, 2021,
 7251,, 2021,
 7252,, 2021,
 7253,, 2021,
 7254,, 2022,
 7255,, 2022, 6699
 7256,, 2021,
 7257,, 2022,
 7258,, 2021,
 7259,, 2022,
 7260,, 2022,
 7261,, 2022,
 7262, 0, 2021,
 7263,, 2021,
 7264,, 2022,
 7265,, 2022,
 7266,, 2022,
 7267,, 2022,
 7268,, 2022,
 7269,, 2022,
 7270,, 2022,
 7271,, 2022,
 7272,, 2021,
 7273,, 2021,
 7274,, 2022, 6920
 7275,, 2022,
 7276,, 2022,
