RowRef,BirdID,Sex,SexingMethod,SexingDate,Lane,Observer,BloodID,EstimateSource,MergeRef,MergeStatus
21017,7027,1,ZOO2B,18/04/2019,43,MV,7880,,843265791,
21018,7030,1,ZOO2B,18/04/2019,44,MV,7883,,1651580415,
21019,7031,0,ZOO2B,18/04/2019,45,MV,7884,,1313040639,
21020,3635,1,ZOO2B,18/04/2019,46,MV,7887,,-2051504129,
21021,7032,0,ZOO2B,18/04/2019,47,MV,7885,,-1634391297,
21022,7033,1,ZOO2B,18/04/2019,48,MV,7886,,105595391,
21039,7049,0,ZOO2B,18/04/2019,65,MV,7904,,1333906687,
21024,7036,1,ZOO2B,18/04/2019,50,MV,7890,,1728302079,
21037,7047,0,ZOO2B,18/04/2019,63,MV,7902,,-100697345,
21026,7034,0,ZOO2B,18/04/2019,52,MV,7888,,93365759,
21027,7038,1,ZOO2B,18/04/2019,53,MV,7892,,755290367,
21028,7039,1,ZOO2B,18/04/2019,54,MV,7893,,286543871,
21029,7040,0,ZOO2B,18/04/2019,55,MV,7894,,94491391,
21030,7041,1,ZOO2B,18/04/2019,56,MV,7895,,902121983,
21031,7042,1,ZOO2B,18/04/2019,57,MV,7896,,-1409882881,
21032,7043,0,ZOO2B,18/04/2019,58,MV,7897,,-1517415425,
21033,5804,1,ZOO2B,18/04/2019,59,MV,7898,,1413777151,
21034,7044,0,ZOO2B,18/04/2019,60,MV,7899,,1705848319,
21035,7045,0,ZOO2B,18/04/2019,61,MV,7900,,147798271,
18179,6550,0,ZOO2B,07/06/2016,57,MV,6447,,911546111,
21023,7035,1,ZOO2B,18/04/2019,49,MV,7889,,-398131969,
18218,6573,0,ZOO2B,07/06/2016,13,MV,6491,,-1020900353,
18206,6567,1,ZOO2B,07/06/2016,84,MV,6475,,-1712570369,
18207,6568,0,ZOO2B,07/06/2016,85,MV,6476,,-153484545,
18208,6309,1,ZOO2B,07/06/2016,86,MV,6478,,-1092830721,
18209,6569,1,ZOO2B,07/06/2016,87,MV,6477,,-93285121,
18210,6382,1,ZOO2B,07/06/2016,88,MV,6483,,-52362241,
18211,5855,1,ZOO2B,07/06/2016,89,MV,6484,,-2046052609,
18212,6570,1,ZOO2B,07/06/2016,90,MV,6482,,689413631,
18213,6571,0,ZOO2B,07/06/2016,91,MV,6485,,-1269831425,
18214,5643,1,ZOO2B,07/06/2016,92,MV,6486,,630392831,
18215,6311,0,ZOO2B,07/06/2016,93,MV,6487,,1225108223,
18177,6549,0,ZOO2B,07/06/2016,55,MV,6446,,-284756737,
18217,6572,1,ZOO2B,07/06/2016,96,MV,6490,,-1707508481,
18203,6170,1,ZOO2B,07/06/2016,81,MV,6479,,-216232193,
18219,5904,1,ZOO2B,07/06/2016,14,MV,6494,,-1034166529,
18220,6011,1,ZOO2B,07/06/2016,15,MV,6495,,1187456511,
18221,6574,1,ZOO2B,07/06/2016,16,MV,6492,,1667322111,
18222,6211,0,ZOO2B,07/06/2016,17,MV,6496,,2147405823,
18223,6575,1,ZOO2B,07/06/2016,18,MV,6493,,-2099096833,
18224,6279,0,ZOO2B,07/06/2016,19,MV,6497,,1610861055,
18225,3512,0,ZOO2B,07/06/2016,20,MV,587,,1195074815,
18226,3512,0,ZOO2B,07/06/2016,21,MV,587,,-2050976769,
18227,3512,0,ZOO2B,07/06/2016,22,MV,587,,-1649604865,
18228,4872,1,ZOO2B,07/06/2016,23,MV,3789,,-881611265,
18216,6143,0,ZOO2B,07/06/2016,95,MV,6489,,1761198591,
18192,6213,1,ZOO2B,07/06/2016,70,MV,6465,,283748863,
18180,6374,1,ZOO2B,07/06/2016,58,MV,6453,,1975221759,
18181,6551,0,ZOO2B,07/06/2016,59,MV,6448,,-1243330305,
18182,6552,1,ZOO2B,07/06/2016,60,MV,6454,,1784014847,
18183,6381,1,ZOO2B,07/06/2016,61,MV,6456,,-1640166657,
18184,6553,0,ZOO2B,07/06/2016,62,MV,6455,,-19684865,
18185,6554,0,ZOO2B,07/06/2016,63,MV,6457,,405527807,
18186,6221,1,ZOO2B,07/06/2016,64,MV,6462,,-1966134273,
18187,6555,0,ZOO2B,07/06/2016,65,MV,6458,,-1495187713,
18188,6556,1,ZOO2B,07/06/2016,66,MV,6459,,-424212993,
18189,6557,1,ZOO2B,07/06/2016,67,MV,6460,,-1693339393,
18205,5547,1,ZOO2B,07/06/2016,83,MV,6481,,1638367487,
18191,6558,0,ZOO2B,07/06/2016,69,MV,6463,,521515775,
18204,6169,0,ZOO2B,07/06/2016,82,MV,6480,,-750447105,
18193,6559,1,ZOO2B,07/06/2016,71,MV,6464,,-1542863617,
18194,6030,1,ZOO2B,07/06/2016,72,MV,6466,,550859775,
18195,6560,1,ZOO2B,07/06/2016,73,MV,6467,,-1209112833,
18196,5776,1,ZOO2B,07/06/2016,74,MV,6468,,-1171288577,
18197,6561,0,ZOO2B,07/06/2016,75,MV,6469,,-1933043457,
18198,6562,1,ZOO2B,07/06/2016,76,MV,6470,,-118851585,
18199,6563,1,ZOO2B,07/06/2016,77,MV,6471,,-1195418881,
18200,6564,0,ZOO2B,07/06/2016,78,MV,6472,,1552724479,
18201,6565,1,ZOO2B,07/06/2016,79,MV,6473,,-146756353,
18202,6566,1,ZOO2B,07/06/2016,80,MV,6474,,80788479,
21010,7020,1,ZOO2B,18/04/2019,36,MV,7873,,489592319,
18190,6313,1,ZOO2B,07/06/2016,68,MV,6461,,-1838305281,
20948,6877,1,ZOO2B,15/04/2019,70,MV,7990,,-14712833,
20936,7091,0,ZOO2B,15/04/2019,58,MV,7982,,964473855,
20937,7090,0,ZOO2B,15/04/2019,59,MV,7981,,452503295,
20938,7089,1,ZOO2B,15/04/2019,60,MV,7977,,-1978610177,
20939,6846,0,ZOO2B,15/04/2019,61,MV,7986,,841242879,
20940,7094,0,ZOO2B,15/04/2019,62,MV,7994,,-908740609,
20941,6831,1,ZOO2B,15/04/2019,63,MV,7978,,50174719,
20942,5679,1,ZOO2B,15/04/2019,64,MV,7980,,1188164095,
20943,6697,1,ZOO2B,15/04/2019,65,MV,7992,,-579801857,
20944,6863,1,ZOO2B,15/04/2019,66,MV,7979,,1665137663,
20945,6230,1,ZOO2B,15/04/2019,67,MV,7985,,-1529950465,
21012,7024,0,ZOO2B,18/04/2019,38,MV,7877,,253870079,
20947,6645,1,ZOO2B,15/04/2019,69,MV,7988,,183222527,
20933,6384,1,ZOO2B,15/04/2019,55,MV,7984,,1194062591,
20949,6926,0,ZOO2B,15/04/2019,71,MV,7993,,-1539292417,
20950,7074,1,ZOO2B,15/04/2019,72,MV,7991,,531233279,
20951,6900,1,ZOO2B,15/04/2019,73,MV,8001,,-1660365569,
20952,6546,0,ZOO2B,15/04/2019,74,MV,7989,,-971488257,
20953,7093,0,ZOO2B,15/04/2019,75,MV,7987,,392558335,
20954,5822,1,ZOO2B,15/04/2019,76,MV,8000,,-1375150593,
20955,5513,1,ZOO2B,15/04/2019,77,MV,7998,,2054957311,
20956,7095,1,ZOO2B,15/04/2019,78,MV,7995,,-737261569,
20957,7096,0,ZOO2B,15/04/2019,79,MV,7996,,982772479,
20958,7097,1,ZOO2B,15/04/2019,80,MV,7997,,-1655766529,
20946,7098,1,ZOO2B,15/04/2019,68,MV,7999,,1462654463,
20886,6249,1,ZOO2B,15/04/2019,8,MV,7927,,416659967,
18229,4872,1,ZOO2B,07/06/2016,24,MV,4248,,293320959,
20897,7068,1,ZOO2B,15/04/2019,19,MV,7930,,-600252673,
20896,6918,1,ZOO2B,15/04/2019,18,MV,7942,,-1501082625,
20895,6920,0,ZOO2B,15/04/2019,17,MV,7944,,-1435599617,
20894,6870,1,ZOO2B,15/04/2019,16,MV,7938,,-275594753,
20893,7071,1,ZOO2B,15/04/2019,15,MV,7933,,1121102591,
20892,6708,1,ZOO2B,15/04/2019,14,MV,7937,,1403258879,
20891,7073,0,ZOO2B,15/04/2019,13,MV,7935,,1089792255,
20890,6370,1,ZOO2B,15/04/2019,12,MV,7923,,1893768703,
20889,6732,1,ZOO2B,15/04/2019,11,MV,7922,,-725043457,
20935,5545,0,ZOO2B,15/04/2019,57,MV,7961,,382862591,
20887,7074,1,ZOO2B,15/04/2019,9,MV,7936,,277189887,
20934,6884,1,ZOO2B,15/04/2019,56,MV,7983,,-1046025729,
20885,6009,0,ZOO2B,15/04/2019,7,MV,7926,,2139554559,
20884,6162,0,ZOO2B,15/04/2019,6,MV,7925,,408764415,
20883,7072,0,ZOO2B,15/04/2019,5,MV,7934,,-30637825,
20882,7070,1,ZOO2B,15/04/2019,4,MV,7932,,1080956415,
20881,6745,1,ZOO2B,15/04/2019,3,MV,7929,,179932927,
20880,7069,1,ZOO2B,15/04/2019,2,MV,7931,,-386810881,
20879,6844,1,ZOO2B,15/04/2019,1,MV,7928,,120958207,
20930,7078,0,ZOO2B,15/04/2019,52,MV,7966,,797984255,
20931,6836,0,ZOO2B,15/04/2019,53,MV,7953,,-1249513217,
20932,7080,1,ZOO2B,15/04/2019,54,MV,7968,,1678831615,
20961,6974,1,ZOO2B,15/04/2019,83,MV,7824,,1683889919,
20888,6879,0,ZOO2B,15/04/2019,10,MV,7924,,1319240703,
20999,7012,1,ZOO2B,18/04/2019,25,MV,7862,,1644512511,
20959,6976,0,ZOO2B,15/04/2019,81,MV,7826,,-499532545,
20988,7006,1,ZOO2B,18/04/2019,14,MV,7856,,1119578111,
20989,7007,1,ZOO2B,18/04/2019,15,MV,7857,,-1962112257,
20990,7008,0,ZOO2B,18/04/2019,16,MV,7858,,-698015233,
20991,7009,0,ZOO2B,18/04/2019,17,MV,7859,,-1216914177,
20992,7004,1,ZOO2B,18/04/2019,18,MV,7854,,988589055,
20993,7005,1,ZOO2B,18/04/2019,19,MV,7855,,-326582529,
20994,7002,0,ZOO2B,18/04/2019,20,MV,7852,,331384319,
20995,7003,0,ZOO2B,18/04/2019,21,MV,7853,,435499263,
20996,7017,1,ZOO2B,18/04/2019,22,MV,7867,,63123455,
20986,7000,1,ZOO2B,18/04/2019,12,MV,7850,,-178979329,
20998,7015,0,ZOO2B,18/04/2019,24,MV,7865,,-924112385,
20985,6998,0,ZOO2B,18/04/2019,11,MV,7848,,1976342271,
21000,7013,1,ZOO2B,18/04/2019,26,MV,7863,,887288831,
21001,5111,1,ZOO2B,18/04/2019,27,MV,7869,,-1849301249,
21002,7010,1,ZOO2B,18/04/2019,28,MV,7860,,-358019585,
21003,7011,1,ZOO2B,18/04/2019,29,MV,7861,,-1050961665,
21004,5661,0,ZOO2B,18/04/2019,30,MV,7870,,154138623,
21005,7018,0,ZOO2B,18/04/2019,31,MV,7871,,2112805631,
21006,7016,1,ZOO2B,18/04/2019,32,MV,7866,,721302015,
21007,7021,0,ZOO2B,18/04/2019,33,MV,7874,,837561599,
21008,7022,0,ZOO2B,18/04/2019,34,MV,7875,,1657682943,
21009,7019,1,ZOO2B,18/04/2019,35,MV,7872,,-1356591361,
20899,6781,1,ZOO2B,15/04/2019,21,MV,7943,,338055423,
20997,7014,1,ZOO2B,18/04/2019,23,MV,7864,,18166527,
20973,6988,1,ZOO2B,15/04/2019,95,MV,7838,,-118605057,
21011,7023,1,ZOO2B,18/04/2019,37,MV,7876,,166396159,
20962,6975,1,ZOO2B,15/04/2019,84,MV,7825,,968910335,
20963,6978,0,ZOO2B,15/04/2019,85,MV,7828,,-9072385,
20964,6979,0,ZOO2B,15/04/2019,86,MV,7829,,1287786495,
20965,6980,1,ZOO2B,15/04/2019,87,MV,7830,,966300415,
20966,6981,1,ZOO2B,15/04/2019,88,MV,7831,,-455013889,
20967,6984,1,ZOO2B,15/04/2019,89,MV,7834,,-1113348865,
20968,6985,0,ZOO2B,15/04/2019,90,MV,7835,,327668735,
20969,6982,0,ZOO2B,15/04/2019,91,MV,7832,,559367935,
20970,6983,1,ZOO2B,15/04/2019,92,MV,7833,,-1183519233,
20987,7001,0,ZOO2B,18/04/2019,13,MV,7851,,2098710783,
20972,6986,0,ZOO2B,15/04/2019,94,MV,7836,,559601663,
20960,6977,1,ZOO2B,15/04/2019,82,MV,7827,,1009093631,
20974,5666,1,ZOO2B,15/04/2019,96,MV,7868,,1870664191,
20975,6989,1,ZOO2B,18/04/2019,1,MV,7839,,1139182847,
20976,6992,0,ZOO2B,18/04/2019,2,MV,7842,,-1906369537,
20977,6993,1,ZOO2B,18/04/2019,3,MV,7843,,133263103,
20978,6990,1,ZOO2B,18/04/2019,4,MV,7840,,-2142865921,
20979,6991,0,ZOO2B,18/04/2019,5,MV,7841,,-1742511873,
20980,6994,1,ZOO2B,18/04/2019,6,MV,7844,,1039704063,
20981,6997,1,ZOO2B,18/04/2019,7,MV,7847,,875881215,
20982,6999,0,ZOO2B,18/04/2019,8,MV,7849,,-1974724097,
20983,6996,1,ZOO2B,18/04/2019,9,MV,7846,,228750591,
20984,6995,0,ZOO2B,18/04/2019,10,MV,7845,,1657496575,
20971,6987,1,ZOO2B,15/04/2019,93,MV,7837,,-596117249,
19714,6745,1,ZOO2B,09/01/2018,26,MV,7539,,-1799218945,
19701,6786,1,ZOO2B,09/01/2018,13,MV,7484,,-1997168129,
19702,6044,0,ZOO2B,09/01/2018,14,MV,7475,,-2117739265,
19703,6567,1,ZOO2B,09/01/2018,15,MV,7460,,906046463,
19704,6787,0,ZOO2B,09/01/2018,16,MV,7477,,-313835777,
19705,6169,0,ZOO2B,09/01/2018,17,MV,7468,,997787135,
19706,6044,0,ZOO2B,09/01/2018,18,MV,7482,,617328895,
19707,6777,1,ZOO2B,09/01/2018,19,MV,7450,,1564454911,
19708,6011,1,ZOO2B,09/01/2018,20,MV,7476,,-2036354305,
19709,6745,1,ZOO2B,09/01/2018,21,MV,7467,,-2108970497,
19710,6229,0,ZOO2B,09/01/2018,22,MV,7463,,1474544895,
19711,6777,1,ZOO2B,09/01/2018,23,MV,7535,,-314084353,
19726,6712,1,ZOO2B,13/12/2017,8,MV,7351,,986354943,
19713,6690,0,ZOO2B,09/01/2018,25,MV,7538,,976326143,
19698,6782,1,ZOO2B,09/01/2018,6,MV,7536,,-379696897,
19715,6788,1,ZOO2B,09/01/2018,27,MV,7478,,1224505343,
19716,6788,1,ZOO2B,09/01/2018,28,MV,7479,,-1870046465,
19717,5545,0,ZOO2B,09/01/2018,29,MV,7486,,2100212223,
19718,6565,1,ZOO2B,09/01/2018,30,MV,7470,,-1655001857,
19719,5545,0,ZOO2B,09/01/2018,31,MV,7471,,-92095489,
19720,6785,1,ZOO2B,09/01/2018,32,MV,7472,,1510379263,
19721,6786,1,ZOO2B,09/01/2018,33,MV,7473,,-964225537,
19722,6565,1,ZOO2B,09/01/2018,34,MV,7487,,266436863,
19723,6578,0,ZOO2B,13/12/2017,5,MV,7348,,-146915329,
19724,6641,0,ZOO2B,13/12/2017,6,MV,7349,,-1495006465,
19672,6763,1,ZOO2B,13/12/2017,80,MV,7419,,1222680319,
19712,6690,0,ZOO2B,09/01/2018,24,MV,7466,,-1701288193,
19686,6774,1,ZOO2B,13/12/2017,94,MV,7447,,-1793782529,
19781,6829,1,ZOO2B,13/12/2017,63,MV,7530,,454750719,
19674,6780,0,ZOO2B,13/12/2017,82,MV,7453,,202117375,
19675,6783,0,ZOO2B,13/12/2017,83,MV,7456,,-1593929729,
19676,6779,0,ZOO2B,13/12/2017,84,MV,7452,,-823979265,
19677,6776,1,ZOO2B,13/12/2017,85,MV,7449,,1862371839,
19678,6781,1,ZOO2B,13/12/2017,86,MV,7454,,1094853887,
19679,6767,0,ZOO2B,13/12/2017,87,MV,7423,,581719039,
19680,6784,0,ZOO2B,13/12/2017,88,MV,7457,,636077823,
19681,6785,1,ZOO2B,13/12/2017,89,MV,7485,,364735999,
19682,6778,0,ZOO2B,13/12/2017,90,MV,7451,,-1986103041,
19683,6272,0,ZOO2B,13/12/2017,91,MV,7433,,-739813377,
19700,6313,1,ZOO2B,09/01/2018,11,MV,7469,,-41481473,
19685,6771,0,ZOO2B,13/12/2017,93,MV,7444,,-898592257,
19699,5547,1,ZOO2B,09/01/2018,9,MV,7462,,937945087,
19687,6761,1,ZOO2B,13/12/2017,95,MV,7417,,1960025087,
19688,6249,1,ZOO2B,13/12/2017,96,MV,7465,,-963383553,
19689,6171,1,ZOO2B,13/12/2017,1,MV,7464,,-295766529,
19690,5634,0,ZOO2B,13/12/2017,2,MV,7534,,1339678975,
19691,6704,0,ZOO2B,13/12/2017,3,MV,7461,,282402815,
19692,5634,0,ZOO2B,13/12/2017,4,MV,7459,,-845192449,
19693,6782,1,ZOO2B,09/01/2018,1,MV,7455,,-2012440065,
19694,6384,1,ZOO2B,09/01/2018,2,MV,7458,,-1235159809,
19695,6787,0,ZOO2B,09/01/2018,3,MV,7480,,-2104499201,
19696,6229,0,ZOO2B,09/01/2018,4,MV,7537,,-931195137,
19697,4965,0,ZOO2B,09/01/2018,5,MV,7483,,-415400449,
19727,6713,1,ZOO2B,13/12/2017,9,MV,7489,,601031679,
19684,6772,1,ZOO2B,13/12/2017,92,MV,7445,,-1287079169,
19769,6817,0,ZOO2B,13/12/2017,51,MV,7518,,896091647,
19756,6803,1,ZOO2B,13/12/2017,38,MV,7505,,288924415,
19757,6804,0,ZOO2B,13/12/2017,39,MV,7506,,-1304372737,
19758,6805,1,ZOO2B,13/12/2017,40,MV,7507,,1489253631,
19759,6806,1,ZOO2B,13/12/2017,41,MV,7508,,946217983,
19760,6807,0,ZOO2B,13/12/2017,42,MV,7509,,-805546241,
19761,6808,0,ZOO2B,13/12/2017,43,MV,7510,,1439022591,
19762,6809,1,ZOO2B,13/12/2017,44,MV,7511,,247826687,
19763,6810,0,ZOO2B,13/12/2017,45,MV,7512,,1957832703,
19764,6811,1,ZOO2B,13/12/2017,46,MV,7513,,1076382463,
19765,6812,1,ZOO2B,13/12/2017,47,MV,7514,,-703471105,
19766,6813,1,ZOO2B,13/12/2017,48,MV,7515,,1534139647,
19725,6711,1,ZOO2B,13/12/2017,7,MV,7350,,1455340031,
19768,6815,1,ZOO2B,13/12/2017,50,MV,7517,,642809599,
19753,6800,1,ZOO2B,13/12/2017,35,MV,7502,,2055157247,
19770,6818,1,ZOO2B,13/12/2017,52,MV,7519,,1207628031,
19771,6819,1,ZOO2B,13/12/2017,53,MV,7520,,-1062080513,
19772,6820,1,ZOO2B,13/12/2017,54,MV,7521,,-179768577,
19773,6821,1,ZOO2B,13/12/2017,55,MV,7522,,1800399359,
19774,6822,0,ZOO2B,13/12/2017,56,MV,7523,,-36240129,
19775,6823,1,ZOO2B,13/12/2017,57,MV,7524,,-663899137,
19776,6824,1,ZOO2B,13/12/2017,58,MV,7525,,1109763839,
19777,6825,1,ZOO2B,13/12/2017,59,MV,7526,,143248895,
19778,6826,1,ZOO2B,13/12/2017,60,MV,7527,,-625387265,
19779,6827,0,ZOO2B,13/12/2017,61,MV,7528,,1679210495,
21969,7139,0,ZOO2B,22/11/2021,26,MV,8372,,990442495,
19767,6814,0,ZOO2B,13/12/2017,49,MV,7516,,1711238143,
19741,6726,1,ZOO2B,13/12/2017,23,MV,7363,,1046858239,
19728,6714,1,ZOO2B,13/12/2017,10,MV,7490,,1496692479,
19729,6614,1,ZOO2B,13/12/2017,11,MV,7352,,-677798401,
19730,6715,0,ZOO2B,13/12/2017,12,MV,7353,,818538751,
19731,6624,0,ZOO2B,13/12/2017,13,MV,7355,,405080063,
19732,6719,1,ZOO2B,13/12/2017,14,MV,7356,,961522431,
19733,6720,1,ZOO2B,13/12/2017,15,MV,7357,,1075560959,
19734,6721,1,ZOO2B,13/12/2017,16,MV,7358,,483622143,
19735,6722,0,ZOO2B,13/12/2017,17,MV,7359,,592989183,
19736,6723,0,ZOO2B,13/12/2017,18,MV,7360,,-372908289,
19737,6724,0,ZOO2B,13/12/2017,19,MV,7361,,-125229569,
19738,6595,1,ZOO2B,13/12/2017,20,MV,7364,,-702852865,
19755,6802,0,ZOO2B,13/12/2017,37,MV,7504,,402087935,
19740,6596,1,ZOO2B,13/12/2017,22,MV,7365,,460083967,
19754,6801,0,ZOO2B,13/12/2017,36,MV,7503,,2088313087,
19742,6789,0,ZOO2B,13/12/2017,24,MV,7491,,-1273666305,
19743,6790,1,ZOO2B,13/12/2017,25,MV,7492,,657626111,
19744,6791,0,ZOO2B,13/12/2017,26,MV,7493,,22480639,
19745,6792,1,ZOO2B,13/12/2017,27,MV,7494,,-931811841,
19746,6793,0,ZOO2B,13/12/2017,28,MV,7495,,-1569343233,
19747,6794,1,ZOO2B,13/12/2017,29,MV,7496,,-161376257,
19748,6795,0,ZOO2B,13/12/2017,30,MV,7497,,81394431,
19749,6796,0,ZOO2B,13/12/2017,31,MV,7498,,-1430466049,
19750,6797,1,ZOO2B,13/12/2017,32,MV,7499,,1966099711,
19751,6798,0,ZOO2B,13/12/2017,33,MV,7500,,1367464959,
19752,6799,0,ZOO2B,13/12/2017,34,MV,7501,,-1182191873,
19671,6698,1,ZOO2B,13/12/2017,79,MV,7474,,-1778775041,
19739,6725,1,ZOO2B,13/12/2017,21,MV,7362,,-1882140673,
20484,6377,0,ZOO2B,28/11/2018,12,MV,7724,,-838517505,
20497,6732,1,ZOO2B,28/11/2018,25,MV,7821,,-1541384193,
20496,6835,1,ZOO2B,28/11/2018,24,MV,7767,,-1786021633,
20495,6732,1,ZOO2B,28/11/2018,23,MV,7766,,1752067583,
20494,6548,1,ZOO2B,28/11/2018,22,MV,7763,,2075051775,
20493,5549,0,ZOO2B,28/11/2018,21,MV,7762,,1377129471,
20492,6899,1,ZOO2B,28/11/2018,20,MV,7720,,404694271,
20491,6901,0,ZOO2B,28/11/2018,19,MV,7722,,325224959,
20490,6927,1,ZOO2B,28/11/2018,18,MV,7774,,-199748865,
20489,6900,1,ZOO2B,28/11/2018,17,MV,7721,,546803711,
20488,6215,0,ZOO2B,28/11/2018,16,MV,7714,,-1294397185,
20487,6902,0,ZOO2B,28/11/2018,15,MV,7723,,1430906367,
20472,6906,1,ZOO2B,26/11/2018,96,MV,7728,,-319864577,
20485,6898,1,ZOO2B,28/11/2018,13,MV,7719,,113445887,
20500,6230,1,ZOO2B,28/11/2018,28,MV,7822,,1796345087,
20483,6910,1,ZOO2B,28/11/2018,11,MV,7738,,1533051391,
20482,6166,1,ZOO2B,28/11/2018,10,MV,7706,,803433215,
20481,6158,1,ZOO2B,28/11/2018,9,MV,7710,,-17577985,
20480,6911,1,ZOO2B,28/11/2018,8,MV,7739,,640657663,
20479,6699,0,ZOO2B,28/11/2018,7,MV,7708,,-1943904769,
20478,6834,1,ZOO2B,28/11/2018,6,MV,7707,,928872191,
20477,5644,0,ZOO2B,28/11/2018,5,MV,7709,,1120257023,
20476,6912,1,ZOO2B,28/11/2018,4,MV,7740,,-1205578497,
20475,6925,0,ZOO2B,28/11/2018,3,MV,7772,,-481592833,
20474,6571,0,ZOO2B,28/11/2018,2,MV,7711,,39830271,
19673,6758,1,ZOO2B,13/12/2017,81,MV,7414,,-1237785089,
20486,6034,0,ZOO2B,28/11/2018,14,MV,7705,,1518706431,
20512,6923,1,ZOO2B,28/11/2018,40,MV,7760,,998983935,
20525,6915,0,ZOO2B,28/11/2018,53,MV,7752,,-1087343617,
20524,6546,0,ZOO2B,28/11/2018,52,MV,7750,,-1556036353,
20523,6181,0,ZOO2B,28/11/2018,51,MV,7749,,1428990463,
20522,3089,1,ZOO2B,28/11/2018,50,MV,7745,,-1672170753,
20521,6914,1,ZOO2B,28/11/2018,49,MV,7744,,928559103,
20520,6760,1,ZOO2B,28/11/2018,48,MV,7770,,1478013183,
20519,6694,1,ZOO2B,28/11/2018,47,MV,7743,,17434111,
20518,6913,1,ZOO2B,28/11/2018,46,MV,7741,,1198538495,
20517,6843,0,ZOO2B,28/11/2018,45,MV,7742,,961162239,
20516,6920,0,ZOO2B,28/11/2018,44,MV,7757,,-1845306113,
20515,6922,0,ZOO2B,28/11/2018,43,MV,7759,,-1707695617,
20498,6550,0,ZOO2B,28/11/2018,26,MV,7765,,1721613055,
20513,5823,0,ZOO2B,28/11/2018,41,MV,7761,,895543295,
20499,6230,1,ZOO2B,28/11/2018,27,MV,7764,,1148293631,
20511,6774,1,ZOO2B,28/11/2018,39,MV,7733,,-852591105,
20510,6907,0,ZOO2B,28/11/2018,38,MV,7729,,1115952895,
20509,6908,1,ZOO2B,28/11/2018,37,MV,7730,,-80157697,
20508,6751,1,ZOO2B,28/11/2018,36,MV,7732,,528348415,
20507,6747,1,ZOO2B,28/11/2018,35,MV,7731,,-72508929,
20506,6926,0,ZOO2B,28/11/2018,34,MV,7773,,51667711,
20505,6909,0,ZOO2B,28/11/2018,33,MV,7737,,900603903,
20504,6879,0,ZOO2B,28/11/2018,32,MV,7736,,350675199,
20503,6859,1,ZOO2B,28/11/2018,31,MV,7735,,-659556865,
20502,6894,1,ZOO2B,28/11/2018,30,MV,7734,,343469823,
20501,6835,1,ZOO2B,28/11/2018,29,MV,7823,,651992063,
20471,6905,0,ZOO2B,26/11/2018,95,MV,7727,,-1915234817,
20514,6921,1,ZOO2B,28/11/2018,42,MV,7758,,689703679,
19659,6762,1,ZOO2B,13/12/2017,67,MV,7418,,-591659009,
19646,6662,0,ZOO2B,13/12/2017,54,MV,7532,,-936344321,
19647,6737,0,ZOO2B,13/12/2017,55,MV,7386,,-1084148737,
19648,6734,1,ZOO2B,13/12/2017,56,MV,7432,,-1152702721,
19649,5595,1,ZOO2B,13/12/2017,57,MV,7427,,320425471,
19650,6676,1,ZOO2B,13/12/2017,58,MV,7426,,1493883135,
19651,6272,0,ZOO2B,13/12/2017,59,MV,7439,,253900799,
19652,6222,1,ZOO2B,13/12/2017,60,MV,7440,,85465855,
19653,6551,0,ZOO2B,13/12/2017,61,MV,7430,,-897420801,
19654,6759,1,ZOO2B,13/12/2017,62,MV,7415,,-1268814593,
19655,6766,0,ZOO2B,13/12/2017,63,MV,7422,,-1200325633,
19656,6689,1,ZOO2B,13/12/2017,64,MV,7533,,389107455,
20473,6924,0,ZOO2B,28/11/2018,1,MV,7771,,-954925057,
19658,6211,0,ZOO2B,13/12/2017,66,MV,7434,,341983487,
19643,5291,1,ZOO2B,13/12/2017,51,MV,7429,,-754094081,
19660,6011,1,ZOO2B,13/12/2017,68,MV,7481,,493535999,
19661,6773,0,ZOO2B,13/12/2017,69,MV,7446,,2116712959,
19662,6565,1,ZOO2B,13/12/2017,70,MV,7437,,596071679,
19663,6769,0,ZOO2B,13/12/2017,71,MV,7435,,1285342207,
19664,6768,1,ZOO2B,13/12/2017,72,MV,7424,,903378687,
19665,6249,1,ZOO2B,13/12/2017,73,MV,7438,,1018256895,
19666,6169,0,ZOO2B,13/12/2017,74,MV,7488,,276998399,
19667,5077,1,ZOO2B,13/12/2017,75,MV,7425,,1274726399,
19668,6775,1,ZOO2B,13/12/2017,76,MV,7448,,617507583,
19669,6764,0,ZOO2B,13/12/2017,77,MV,7420,,-392199681,
19670,6770,1,ZOO2B,13/12/2017,78,MV,7443,,-498582273,
19657,6563,1,ZOO2B,13/12/2017,65,MV,7436,,-1442392577,
19631,6746,1,ZOO2B,13/12/2017,39,MV,7394,,2046403583,
20470,6019,1,ZOO2B,26/11/2018,94,MV,7703,,-1131000065,
20469,6161,0,ZOO2B,26/11/2018,93,MV,7776,,-134382593,
20468,6036,0,ZOO2B,26/11/2018,92,MV,7702,,98331903,
20467,6548,1,ZOO2B,26/11/2018,91,MV,7701,,-972852737,
20466,6903,1,ZOO2B,26/11/2018,90,MV,7725,,938285823,
20465,6857,1,ZOO2B,26/11/2018,89,MV,7713,,-1260701697,
20464,6732,1,ZOO2B,26/11/2018,88,MV,7704,,-931669761,
20463,1826,0,ZOO2B,26/11/2018,87,MV,7775,,-280343041,
20462,6776,1,ZOO2B,26/11/2018,86,MV,7712,,948971263,
